"Component ID","Symbol Name","Part Name","Reference Designator","Not mount on PCB","Value"
"","SymbolName","partName","reference","noMount","value"
"sht1.cmp1998","gndd_sym_1.smb","GND","","",""
"sht1.cmp1999","gndd_sym_1.smb","GND","","",""
"sht1.cmp2000","gndd_sym_1.smb","GND","","",""
"sht1.cmp2002","gndd_sym_1.smb","GND","","",""
"sht1.cmp2015","gndd_sym_1.smb","GND","","",""
"sht1.cmp2024","gndd_sym_1.smb","GND","","",""
"sht1.cmp2039","gndd_sym_1.smb","GND","","",""
"sht1.cmp2040","gndd_sym_1.smb","GND","","",""
"sht1.cmp2046","volt1b_dg.smb","UBRM_MON","","","UNDEF"
"sht1.cmp2076","gndd_sym_1.smb","GND","","",""
"sht2.cmp134","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht2.cmp148","gndd_sym_1.smb","GND","","",""
"sht2.cmp150","gndd_sym_1.smb","GND","","",""
"sht2.cmp154","nc.smb","NC","","",""
"sht2.cmp185","nc.smb","NC","","",""
"sht2.cmp205","gndd_sym_1.smb","GND","","",""
"sht2.cmp216","gndd_sym_1.smb","GND","","",""
"sht2.cmp218","gndd_sym_1.smb","GND","","",""
"sht2.cmp221","gndd_sym_1.smb","GND","","",""
"sht2.cmp224","gndd_sym_1.smb","GND","","",""
"sht2.cmp227","gndd_sym_1.smb","GND","","",""
"sht2.cmp230","gndd_sym_1.smb","GND","","",""
"sht2.cmp234","gndd_sym_1.smb","GND","","",""
"sht2.cmp236","gndd_sym_1.smb","GND","","",""
"sht2.cmp241","gndd_sym_1.smb","GND","","",""
"sht2.cmp245","gndd_sym_1.smb","GND","","",""
"sht2.cmp250","gndd_sym_1.smb","GND","","",""
"sht2.cmp257","gndd_sym_1.smb","GND","","",""
"sht2.cmp271","gndd_sym_1.smb","GND","","",""
"sht2.cmp286","volt1b_dg.smb","VDD5A_IN","","","UNDEF"
"sht2.cmp288","volt1b_dg.smb","VDD5_UC","","","UNDEF"
"sht2.cmp289","volt1b_dg.smb","VDD5_OSC","","","UNDEF"
"sht2.cmp290","volt1b_dg.smb","VDD5_SENT","","","UNDEF"
"sht2.cmp294","volt1b_dg.smb","VDD5_EVR","","","UNDEF"
"sht2.cmp295","volt1b_dg.smb","VDD5_OUT","","","UNDEF"
"sht2.cmp297","volt1b_dg.smb","VDDIO_OUT","","","UNDEF"
"sht2.cmp301","gndd_sym_1.smb","GND","","",""
"sht2.cmp305","volt1b_dg.smb","VDD5A_R","","","UNDEF"
"sht2.cmp326","volt1b_dg.smb","O_V_5V_G2_SENT","","","UNDEF"
"sht2.cmp348","gndd_sym_1.smb","GND","","",""
"sht2.cmp384","volt1b_sdsym_1.smb","O_V_5V_G2_SENT","","","UNDEF"
"sht2.cmp387","gndd_sym_1.smb","GND","","",""
"sht2.cmp403","gndd_sym_1.smb","GND","","",""
"sht2.cmp407","gndd_sym_1.smb","GND","","",""
"sht2.cmp423","nc.smb","NC","","",""
"sht2.cmp433","nc.smb","NC","","",""
"sht2.cmp435","gndd_sym_1.smb","GND","","",""
"sht2.cmp439","nc.smb","NC","","",""
"sht2.cmp440","volt1b_sdsym_1.smb","O_V_5V_G2_SENT","","","UNDEF"
"sht2.cmp441","nc.smb","NC","","",""
"sht2.cmp442","gndd_sym_1.smb","GND","","",""
"sht2.cmp445","gndd_sym_1.smb","GND","","",""
"sht2.cmp446","gndd_sym_1.smb","GND","","",""
"sht2.cmp447","gndd_sym_1.smb","GND","","",""
"sht2.cmp448","volt1b_sdsym_1.smb","O_V_5V_G2_SENT","","","UNDEF"
"sht2.cmp449","gndd_sym_1.smb","GND","","",""
"sht2.cmp450","gndd_sym_1.smb","GND","","",""
"sht2.cmp452","nc.smb","NC","","",""
"sht2.cmp453","gndd_sym_1.smb","GND","","",""
"sht2.cmp454","nc.smb","NC","","",""
"sht2.cmp457","gndd_sym_1.smb","GND","","",""
"sht2.cmp459","gndd_sym_1.smb","GND","","",""
"sht2.cmp460","volt1b_sdsym_1.smb","O_V_5V_G3_SENT","","","UNDEF"
"sht2.cmp461","gndd_sym_1.smb","GND","","",""
"sht2.cmp462","gndd_sym_1.smb","GND","","",""
"sht2.cmp463","gndd_sym_1.smb","GND","","",""
"sht2.cmp465","nc.smb","NC","","",""
"sht2.cmp466","nc.smb","NC","","",""
"sht2.cmp472","gndd_sym_1.smb","GND","","",""
"sht2.cmp575","volt1b_dg.smb","O_V_5V_G3_SENT","","","UNDEF"
"sht2.cmp588","nc.smb","NC","","",""
"sht2.cmp589","gndd_sym_1.smb","GND_S3150","","",""
"sht2.cmp590","gndd_sym_1.smb","GND_S3150","","",""
"sht2.cmp592","shconin.smb","CTO_S3150_EN_P23_02","","",""
"sht2.cmp593","gndd_sym_1.smb","GND_S3150","","",""
"sht2.cmp601","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht2.cmp602","shconout.smb","A_U_A35","","",""
"sht2.cmp606","nc.smb","NC","","",""
"sht2.cmp608","gndd_sym_1.smb","GND","","",""
"sht2.cmp613","gndd_sym_1.smb","GND","","",""
"sht2.cmp620","volt1b_sdsym_1.smb","VPR6","","","UNDEF"
"sht2.cmp679","shconin.smb","A_U_A35","","",""
"sht2.cmp713","gndd_sym_1.smb","GND","","",""
"sht2.cmp714","gndd_sym_1.smb","GND","","",""
"sht2.cmp715","gndd_sym_1.smb","GND","","",""
"sht2.cmp716","gndd_sym_1.smb","GND","","",""
"sht2.cmp717","gndd_sym_1.smb","GND","","",""
"sht2.cmp718","gndd_sym_1.smb","GND","","",""
"sht2.cmp719","gndd_sym_1.smb","GND","","",""
"sht2.cmp721","gndd_sym_1.smb","GND","","",""
"sht2.cmp722","gndd_sym_1.smb","GND","","",""
"sht2.cmp723","gndd_sym_1.smb","GND","","",""
"sht2.cmp724","gndd_sym_1.smb","GND","","",""
"sht2.cmp725","gndd_sym_1.smb","GND","","",""
"sht2.cmp726","gndd_sym_1.smb","GND","","",""
"sht2.cmp727","gndd_sym_1.smb","GND","","",""
"sht2.cmp728","gndd_sym_1.smb","GND","","",""
"sht2.cmp729","gndd_sym_1.smb","GND","","",""
"sht2.cmp730","gndd_sym_1.smb","GND","","",""
"sht2.cmp731","gndd_sym_1.smb","GND","","",""
"sht2.cmp732","gndd_sym_1.smb","GND","","",""
"sht2.cmp733","gndd_sym_1.smb","GND","","",""
"sht2.cmp734","gndd_sym_1.smb","GND","","",""
"sht2.cmp735","gndd_sym_1.smb","GND","","",""
"sht2.cmp736","gndd_sym_1.smb","GND","","",""
"sht3.cmp2","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht3.cmp5","shconio.smb","RSTC","","",""
"sht3.cmp7","nc.smb","NC","","",""
"sht3.cmp11","shconout.smb","RST5_HBRIDGE","","",""
"sht3.cmp13","nc.smb","NC","","",""
"sht3.cmp15","gndd_sym_1.smb","GND","","",""
"sht3.cmp21","gndd_sym_1.smb","GND","","",""
"sht3.cmp23","nc.smb","NC","","",""
"sht3.cmp25","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht3.cmp33","gndd_sym_1.smb","GND","","",""
"sht3.cmp48","shconio.smb","RST5","","",""
"sht3.cmp51","gndd_sym_1.smb","GND","","",""
"sht3.cmp53","gndd_sym_1.smb","GND","","",""
"sht3.cmp61","gndd_sym_1.smb","GND","","",""
"sht3.cmp64","nc.smb","NC","","",""
"sht3.cmp65","nc.smb","NC","","",""
"sht3.cmp67","shconio.smb","ERROR","","",""
"sht3.cmp69","gndd_sym_1.smb","GND","","",""
"sht3.cmp76","gndd_sym_1.smb","GND","","",""
"sht3.cmp79","nc.smb","NC","","",""
"sht3.cmp85","gndd_sym_1.smb","GND","","",""
"sht3.cmp94","gndd_sym_1.smb","GND","","",""
"sht3.cmp96","gndd_sym_1.smb","GND","","",""
"sht3.cmp98","shconout.smb","WDA","","",""
"sht3.cmp99","volt1b_sdsym_1.smb","UBRM_S3000","","","UNDEF"
"sht3.cmp100","nc.smb","NC","","",""
"sht3.cmp103","gndd_sym_1.smb","GND","","",""
"sht3.cmp105","nc.smb","NC","","",""
"sht3.cmp114","nc.smb","NC","","",""
"sht3.cmp116","nc.smb","NC","","",""
"sht3.cmp121","gndd_sym_1.smb","GND","","",""
"sht3.cmp126","gndd_sym_1.smb","GND","","",""
"sht3.cmp159","gndd_sym_1.smb","GND","","",""
"sht3.cmp170","shconin.smb","CTO_AB1_DIS","","",""
"sht3.cmp198","shconin.smb","MSC0_DATANEG_P13_02","","",""
"sht3.cmp199","shconin.smb","MSC0_CLKNEG_P13_00","","",""
"sht3.cmp200","shconin.smb","MSC0_CLKPOS_P13_01","","",""
"sht3.cmp201","shconout.smb","MSC0_UPLINK_P11_03","","",""
"sht3.cmp202","shconin.smb","MSC0_CS1_P11_02","","",""
"sht3.cmp203","shconin.smb","MSC0_DATAPOS_P13_03","","",""
"sht3.cmp271","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp280","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp281","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp288","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp292","shconout.smb","ABE","","NO",""
"sht3.cmp293","nc.smb","NC","","NO",""
"sht3.cmp294","shconout.smb","CTO_VPR6_MON_P10_00","","NO",""
"sht3.cmp298","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp301","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp302","volt1b_sdsym_1.smb","VPR6","","NO","UNDEF"
"sht3.cmp315","nc.smb","NC","","NO",""
"sht3.cmp318","volt1b_sdsym_1.smb","UBRM_MON","","NO","UNDEF"
"sht3.cmp320","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp321","nc.smb","NC","","NO",""
"sht3.cmp323","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp324","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp326","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp328","gndd_sym_1.smb","GND","","NO",""
"sht3.cmp330","shconin.smb","CTO_SOV_P10_02","","NO",""
"sht3.cmp333","shconin.smb","CTO_TOV_P10_03","","NO",""
"sht3.cmp339","gndd_sym_1.smb","GND","","",""
"sht3.cmp344","volt1b_sdsym_1.smb","UBRM_S3000","","","UNDEF"
"sht4.cmp3525","nc.smb","NC","","",""
"sht4.cmp3528","shconout.smb","B_D_CAN_FD_IPB_12_L_IN","","",""
"sht4.cmp3534","nc.smb","NC","","",""
"sht4.cmp3536","nc.smb","NC","","",""
"sht4.cmp3537","nc.smb","NC","","",""
"sht4.cmp3551","shconout.smb","B_D_CAN_FD_IPB_12_H_IN","","",""
"sht4.cmp3555","gndd_sym_1.smb","GND","","",""
"sht4.cmp3557","gndd_sym_1.smb","GND","","",""
"sht4.cmp3563","gndd_sym_1.smb","GND","","",""
"sht4.cmp3566","nc.smb","NC","","",""
"sht4.cmp3567","gndd_sym_1.smb","GND","","",""
"sht4.cmp3817","nc.smb","NC","","",""
"sht4.cmp3950","gndd_sym_1.smb","GND","","",""
"sht4.cmp3953","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht4.cmp3954","gndd_sym_1.smb","GND","","",""
"sht4.cmp3955","gndd_sym_1.smb","GND","","",""
"sht4.cmp3958","gndd_sym_1.smb","GND","","",""
"sht4.cmp3960","nc.smb","NC","","",""
"sht4.cmp3962","nc.smb","NC","","",""
"sht4.cmp3963","nc.smb","NC","","",""
"sht4.cmp3964","nc.smb","NC","","",""
"sht4.cmp3965","gndd_sym_1.smb","GND","","",""
"sht4.cmp3966","nc.smb","NC","","",""
"sht4.cmp3968","gndd_sym_1.smb","GND","","",""
"sht4.cmp3975","gndd_sym_1.smb","GND","","",""
"sht4.cmp3979","nc.smb","NC","","",""
"sht4.cmp3980","nc.smb","NC","","",""
"sht4.cmp3982","volt1b_sdsym_1.smb","VDDIO_OUT","","","UNDEF"
"sht4.cmp3984","gndd_sym_1.smb","GND","","",""
"sht4.cmp3985","gndd_sym_1.smb","GND","","",""
"sht4.cmp3987","nc.smb","NC","","",""
"sht4.cmp3989","gndd_sym_1.smb","GND","","",""
"sht4.cmp4237","gndd_sym_1.smb","GND","","",""
"sht4.cmp4239","gndd_sym_1.smb","GND","","",""
"sht4.cmp4240","gndd_sym_1.smb","GND","","",""
"sht4.cmp4241","gndd_sym_1.smb","GND","","",""
"sht4.cmp4245","volt1b_sdsym_1.smb","VDDIO_OUT","","","UNDEF"
"sht4.cmp4250","gndd_sym_1.smb","GND","","",""
"sht4.cmp4251","nc.smb","NC","","",""
"sht4.cmp4252","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht4.cmp4253","gndd_sym_1.smb","GND","","",""
"sht4.cmp4256","nc.smb","NC","","",""
"sht4.cmp4258","nc.smb","NC","","",""
"sht4.cmp4259","nc.smb","NC","","",""
"sht4.cmp4260","nc.smb","NC","","",""
"sht4.cmp4261","gndd_sym_1.smb","GND","","",""
"sht4.cmp4265","nc.smb","NC","","",""
"sht4.cmp4268","nc.smb","NC","","",""
"sht4.cmp4269","gndd_sym_1.smb","GND","","",""
"sht4.cmp4271","nc.smb","NC","","",""
"sht4.cmp4272","gndd_sym_1.smb","GND","","",""
"sht4.cmp4279","nc.smb","NC","","",""
"sht4.cmp4280","gndd_sym_1.smb","GND","","",""
"sht4.cmp4283","gndd_sym_1.smb","GND","","",""
"sht4.cmp4284","gndd_sym_1.smb","GND","","",""
"sht4.cmp4285","gndd_sym_1.smb","GND","","",""
"sht4.cmp4288","gndd_sym_1.smb","GND","","",""
"sht4.cmp4289","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht4.cmp4291","gndd_sym_1.smb","GND","","",""
"sht4.cmp4292","nc.smb","NC","","",""
"sht4.cmp4295","nc.smb","NC","","",""
"sht4.cmp4297","gndd_sym_1.smb","GND","","",""
"sht4.cmp4303","nc.smb","NC","","",""
"sht4.cmp4306","nc.smb","NC","","",""
"sht4.cmp4308","volt1b_sdsym_1.smb","VDDIO_OUT","","","UNDEF"
"sht4.cmp4309","nc.smb","NC","","",""
"sht4.cmp4311","nc.smb","NC","","",""
"sht4.cmp4312","gndd_sym_1.smb","GND","","",""
"sht4.cmp4313","nc.smb","NC","","",""
"sht4.cmp4314","gndd_sym_1.smb","GND","","",""
"sht4.cmp4315","gndd_sym_1.smb","GND","","",""
"sht4.cmp4320","gndd_sym_1.smb","GND","","",""
"sht4.cmp4325","nc.smb","NC","","",""
"sht4.cmp4328","nc.smb","NC","","",""
"sht4.cmp4329","gndd_sym_1.smb","GND","","",""
"sht4.cmp4332","gndd_sym_1.smb","GND","","",""
"sht4.cmp4333","volt1b_sdsym_1.smb","VDDIO_OUT","","","UNDEF"
"sht4.cmp4334","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht4.cmp4335","nc.smb","NC","","",""
"sht4.cmp4336","gndd_sym_1.smb","GND","","",""
"sht4.cmp4339","nc.smb","NC","","",""
"sht4.cmp4341","nc.smb","NC","","",""
"sht4.cmp4342","gndd_sym_1.smb","GND","","",""
"sht4.cmp4343","nc.smb","NC","","",""
"sht4.cmp4345","gndd_sym_1.smb","GND","","",""
"sht4.cmp4346","gndd_sym_1.smb","GND","","",""
"sht4.cmp4347","gndd_sym_1.smb","GND","","",""
"sht4.cmp4350","gndd_sym_1.smb","GND","","",""
"sht4.cmp4352","nc.smb","NC","","",""
"sht4.cmp4353","gndd_sym_1.smb","GND","","",""
"sht4.cmp4355","nc.smb","NC","","",""
"sht4.cmp4708","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht4.cmp4733","gndd_sym_1.smb","GND","","",""
"sht4.cmp4734","gndd_sym_1.smb","GND","","",""
"sht4.cmp4735","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht4.cmp4736","nc.smb","NC","","",""
"sht4.cmp4741","volt1b_sdsym_1.smb","VDDIO_OUT","","","UNDEF"
"sht4.cmp4743","nc.smb","NC","","",""
"sht4.cmp4745","gndd_sym_1.smb","GND","","",""
"sht4.cmp4746","gndd_sym_1.smb","GND","","",""
"sht4.cmp4747","nc.smb","NC","","",""
"sht4.cmp4748","gndd_sym_1.smb","GND","","",""
"sht4.cmp4752","nc.smb","NC","","",""
"sht4.cmp4754","nc.smb","NC","","",""
"sht4.cmp4755","gndd_sym_1.smb","GND","","",""
"sht4.cmp4759","gndd_sym_1.smb","GND","","",""
"sht4.cmp4762","nc.smb","NC","","",""
"sht4.cmp4763","nc.smb","NC","","",""
"sht4.cmp4764","gndd_sym_1.smb","GND","","",""
"sht4.cmp4765","nc.smb","NC","","",""
"sht4.cmp4766","gndd_sym_1.smb","GND","","",""
"sht4.cmp4767","gndd_sym_1.smb","GND","","",""
"sht4.cmp4780","gndd_sym_1.smb","GND","","",""
"sht4.cmp4793","volt1b_sdsym_1.smb","UBR_LIN","","","UNDEF"
"sht4.cmp4796","nc.smb","NC","","",""
"sht4.cmp4801","nc.smb","NC","","",""
"sht4.cmp4807","nc.smb","NC","","",""
"sht4.cmp4809","nc.smb","NC","","",""
"sht4.cmp4811","nc.smb","NC","","",""
"sht4.cmp4814","gndd_sym_1.smb","GND","","",""
"sht4.cmp4815","gndd_sym_1.smb","GND","","",""
"sht4.cmp4817","gndd_sym_1.smb","GND","","",""
"sht4.cmp4819","gndd_sym_1.smb","GND","","",""
"sht4.cmp4821","gndd_sym_1.smb","GND","","",""
"sht4.cmp4822","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht4.cmp4825","nc.smb","NC","","",""
"sht4.cmp4826","gndd_sym_1.smb","GND","","",""
"sht4.cmp4828","nc.smb","NC","","",""
"sht4.cmp4830","nc.smb","NC","","",""
"sht4.cmp4831","gndd_sym_1.smb","GND","","",""
"sht4.cmp4833","gndd_sym_1.smb","GND","","",""
"sht4.cmp4834","gndd_sym_1.smb","GND","","",""
"sht4.cmp4836","gndd_sym_1.smb","GND","","",""
"sht4.cmp4838","gndd_sym_1.smb","GND","","",""
"sht4.cmp4842","volt1b_sdsym_1.smb","UBR_LIN","","","UNDEF"
"sht4.cmp4843","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht4.cmp4844","gndd_sym_1.smb","GND","","",""
"sht4.cmp4847","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht4.cmp4848","shconout.smb","CAN4_RXD_P14_07","","",""
"sht4.cmp4849","shconout.smb","CAN2_RXD_P02_03","","",""
"sht4.cmp4850","shconout.smb","CAN8_RXD_P01_08","","",""
"sht4.cmp4851","shconout.smb","CAN0_RXD_P20_07","","",""
"sht4.cmp4852","shconout.smb","CAN01_RXD_P14_01","","",""
"sht4.cmp4853","shconout.smb","CAN3_RXD_P20_09","","",""
"sht4.cmp4855","gndd_sym_1.smb","GND","","",""
"sht4.cmp4856","shconin.smb","CAN01_TXD_P14_00","","",""
"sht4.cmp4857","shconin.smb","CAN4_TXD_P14_09","","",""
"sht4.cmp4858","shconin.smb","CAN0_TXD_P20_08","","",""
"sht4.cmp4859","shconin.smb","CAN2_TXD_P02_02","","",""
"sht4.cmp4860","shconin.smb","CAN3_TXD_P20_10","","",""
"sht4.cmp4861","shconin.smb","CAN8_TXD_P01_13","","",""
"sht4.cmp4862","shconin.smb","CTO_CAN8_STB_P01_09","","",""
"sht4.cmp4863","shconin.smb","CTO_CAN3_STB_P20_01","","",""
"sht4.cmp4864","shconin.smb","CTO_CAN0_STB_P25_12","","",""
"sht4.cmp4865","shconin.smb","CTO_CAN4_STB_P25_13","","",""
"sht4.cmp4866","shconin.smb","CTO_CAN2_STB_P12_00","","",""
"sht4.cmp4867","shconout.smb","LIN1_RXD_P15_01","","",""
"sht4.cmp4868","shconout.smb","LIN0_RXD_P33_10","","",""
"sht4.cmp4869","shconin.smb","LIN0_TXD_P33_09","","",""
"sht4.cmp4870","shconin.smb","LIN1_TXD_P15_04","","",""
"sht4.cmp4871","shconin.smb","CTO_LIN1_SLP_P11_07","","",""
"sht4.cmp4872","shconin.smb","CTO_LIN0_SLP_P11_01","","",""
"sht4.cmp4873","volt1b_sdsym_1.smb","UBR","","","UNDEF"
"sht4.cmp4877","gndd_sym_1.smb","GND","","",""
"sht4.cmp4879","volt1b_dg.smb","UBR_LIN","","","UNDEF"
"sht4.cmp4887","gndd_sym_1.smb","GND","","",""
"sht4.cmp4888","nc.smb","NC","","",""
"sht4.cmp4903","gndd_sym_1.smb","GND","","",""
"sht4.cmp4918","gndd_sym_1.smb","GND","","",""
"sht4.cmp4919","gndd_sym_1.smb","GND","","",""
"sht4.cmp4920","gndd_sym_1.smb","GND","","",""
"sht4.cmp4921","gndd_sym_1.smb","GND","","",""
"sht4.cmp4933","gndd_sym_1.smb","GND","","",""
"sht4.cmp4934","gndd_sym_1.smb","GND","","",""
"sht4.cmp4935","gndd_sym_1.smb","GND","","",""
"sht5.cmp2270","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht5.cmp2459","nc.smb","NC","","",""
"sht5.cmp2460","gndd_sym_1.smb","GND","","",""
"sht5.cmp2463","gndd_sym_1.smb","GND","","",""
"sht5.cmp2466","nc.smb","NC","","",""
"sht5.cmp2469","gndd_sym_1.smb","GND","","",""
"sht5.cmp2472","gndd_sym_1.smb","GND","","",""
"sht5.cmp2474","gndd_sym_1.smb","GND","","",""
"sht5.cmp2476","gndd_sym_1.smb","GND","","",""
"sht5.cmp2480","nc.smb","NC","","",""
"sht5.cmp2482","nc.smb","NC","","",""
"sht5.cmp2483","gndd_sym_1.smb","GND","","",""
"sht5.cmp2485","gndd_sym_1.smb","GND","","",""
"sht5.cmp2491","nc.smb","NC","","",""
"sht5.cmp2493","gndd_sym_1.smb","GND","","",""
"sht5.cmp2496","gndd_sym_1.smb","GND","","",""
"sht5.cmp2499","gndd_sym_1.smb","GND","","",""
"sht5.cmp2500","gndd_sym_1.smb","GND","","",""
"sht5.cmp2501","nc.smb","NC","","",""
"sht5.cmp2504","gndd_sym_1.smb","GND","","",""
"sht5.cmp2506","nc.smb","NC","","",""
"sht5.cmp2508","gndd_sym_1.smb","GND","","",""
"sht5.cmp2510","gndd_sym_1.smb","GND","","",""
"sht5.cmp2512","gndd_sym_1.smb","GND","","",""
"sht5.cmp2515","nc.smb","NC","","",""
"sht5.cmp2540","nc.smb","NC","","",""
"sht5.cmp2542","gndd_sym_1.smb","GND","","",""
"sht5.cmp2545","gndd_sym_1.smb","GND","","",""
"sht5.cmp2546","gndd_sym_1.smb","GND","","",""
"sht5.cmp2551","nc.smb","NC","","",""
"sht5.cmp2603","gndd_sym_1.smb","GND","","",""
"sht5.cmp2605","nc.smb","NC","","",""
"sht5.cmp2607","gndd_sym_1.smb","GND","","",""
"sht5.cmp2610","nc.smb","NC","","",""
"sht5.cmp2627","gndd_sym_1.smb","GND","","",""
"sht5.cmp2630","gndd_sym_1.smb","GND","","",""
"sht5.cmp2636","nc.smb","NC","","",""
"sht5.cmp2638","nc.smb","NC","","",""
"sht5.cmp2671","gndd_sym_1.smb","GND","","",""
"sht5.cmp2672","gndd_sym_1.smb","GND","","",""
"sht5.cmp2673","gndd_sym_1.smb","GND","","",""
"sht5.cmp2676","gndd_sym_1.smb","GND","","",""
"sht5.cmp2677","gndd_sym_1.smb","GND","","",""
"sht5.cmp2687","gndd_sym_1.smb","GND","","",""
"sht5.cmp2688","gndd_sym_1.smb","GND","","",""
"sht5.cmp2689","gndd_sym_1.smb","GND","","",""
"sht5.cmp2690","gndd_sym_1.smb","GND","","",""
"sht5.cmp2705","gndd_sym_1.smb","GND","","",""
"sht5.cmp2706","gndd_sym_1.smb","GND","","",""
"sht5.cmp2709","gndd_sym_1.smb","GND","","",""
"sht6.cmp2354","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2356","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2359","gndd_sym_1.smb","GND","","",""
"sht6.cmp2365","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2367","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2370","gndd_sym_1.smb","GND","","",""
"sht6.cmp2376","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2378","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2381","gndd_sym_1.smb","GND","","",""
"sht6.cmp2409","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2411","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2414","gndd_sym_1.smb","GND","","",""
"sht6.cmp2420","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2422","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2425","gndd_sym_1.smb","GND","","",""
"sht6.cmp2431","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2433","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2436","gndd_sym_1.smb","GND","","",""
"sht6.cmp2442","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht6.cmp2485","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2493","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2495","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2498","gndd_sym_1.smb","GND","","",""
"sht6.cmp2500","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2501","gndd_sym_1.smb","GND","","",""
"sht6.cmp2589","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2590","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2591","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2592","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2593","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2596","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2597","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2598","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2617","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2619","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2620","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht6.cmp2621","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2623","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2628","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2631","gndd_sym_1.smb","GND","","",""
"sht6.cmp2632","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2639","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2644","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2651","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2660","gndd_sym_1.smb","GND","","",""
"sht6.cmp2663","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht6.cmp2665","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht6.cmp2666","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht6.cmp2673","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2674","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2675","gndd_sym_1.smb","GND","","",""
"sht6.cmp2676","gndd_sym_1.smb","GND","","",""
"sht6.cmp2683","gndd_sym_1.smb","GND","","",""
"sht6.cmp2685","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2705","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2707","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2710","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2711","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
